[SLEEPF] body_state container: НЕ НАЙДЕН — fatigue-канал отключён
[SLEEPF] FORCED-ONSET: injected=['maid_lusya', 'tavern_keeper_tornin'] back-read={'maid_lusya': 1.0, 'tavern_keeper_tornin': 1.0}
[SLEEPF] t=198 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=199 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=200 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=201 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=202 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=203 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=204 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=205 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=206 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=207 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=208 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=209 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=210 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=211 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=212 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=213 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=214 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=215 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=216 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=217 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=218 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=219 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=220 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=221 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=222 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=223 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=224 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=225 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=226 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=227 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=228 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=229 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=230 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=231 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=232 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=233 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=234 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=235 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=236 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something'
[SLEEPF] t=237 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument'
[SLEEPF] t=238 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=239 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=240 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=241 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=242 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=243 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=244 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=245 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=246 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=247 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=248 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=249 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=250 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=251 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument'
[SLEEPF] t=252 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=253 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=254 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=255 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=256 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=257 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=258 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=259 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=260 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=261 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=262 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=263 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=264 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=265 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=266 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=267 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=268 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=269 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=270 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=271 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=272 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=273 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=274 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something'
[SLEEPF] t=275 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=276 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=277 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=278 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=279 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=280 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=281 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=282 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=283 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=284 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=285 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=286 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=287 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=288 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=289 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=290 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=291 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=292 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=293 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=294 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=295 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=296 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=297 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=298 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=299 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF] t=300 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE

[SLEEPF] WRITER-КАНДИДАТЫ вокруг SLEEP END (t=300):
[SLEEPF]   t=298 S186: [S186_DEBUG] Ticking loc=tavern, pending_transfers_keys=[]
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Тик #13599 для 'Open_road' (время: 12:00)
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Need-driven: player → sleeping (need=shelter_urge=1.00)
[SLEEPF]   t=298 INTENT_SCHEDULE: [PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=player target=tavern:kitchen_bed_2 reason=need_driven:shelter_urge=1.00
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Тик #13599 завершён: 0 SceneChange, 1 MovementIntent
[SLEEPF]   t=298 S186: [S186_DEBUG] Ticking loc=city_gate, pending_transfers_keys=[]
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Тик #13600 для 'Open_road' (время: 12:00)
[SLEEPF]   t=298 INTENT_SCHEDULE: [PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=guard_borko target=city_gate:guard_post reason=schedule:guarding_gate
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Need-driven: merchant_goran → sleeping (need=shelter_urge=1.00)
[SLEEPF]   t=298 INTENT_SCHEDULE: [PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=merchant_goran target=tent_2 reason=need_driven:shelter_urge=1.00
[SLEEPF]   t=298 SCHED_TRACE: [SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Need-driven: player → sleeping (need=shelter_urge=1.00)
[SLEEPF]   t=298 INTENT_SCHEDULE: [PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=player target=tavern:kitchen_bed_2 reason=need_driven:shelter_urge=1.00+relocation
[SLEEPF]   t=298 LIFE_ENGINE: [LIFE_ENGINE] Тик #13600 завершён: 2 SceneChange, 3 MovementIntent
[SLEEPF]   t=298 UNKNOWN_ROUTE: [UNKNOWN_ROUTE] npc=player from=city_gate to=tavern known_edges=(('tavern', 'city_gate'),) reason=no_personal_route
[SLEEPF]   t=298 UNKNOWN_ROUTE: [UNKNOWN_ROUTE] npc=merchant_goran from=city_gate to=tavern known_edges=(('tavern', 'city_gate'),) reason=no_personal_route
[SLEEPF]   t=299 S186: [S186_DEBUG] Ticking loc=tavern, pending_transfers_keys=[]
[SLEEPF]   t=299 LIFE_ENGINE: [LIFE_ENGINE] Тик #13601 для 'Open_road' (время: 12:00)
[SLEEPF]   t=299 LIFE_ENGINE: [LIFE_ENGINE] Need-driven: player → eating (need=hunger=1.00)
[SLEEPF]   t=299 INTENT_SCHEDULE: [PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=player target=tavern:right_table reason=need_driven:hunger=1.00
[SLEEPF]   t=299 LIFE_ENGINE: [LIFE_ENGINE] Тик #13601 завершён: 1 SceneChange, 1 MovementIntent
